user_id,session,action_type,key_code,down,up,time,x,y,user_agent,url
89273028630,1,cursor,NaN,NaN,NaN,1607266093385,798,520,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",/login
89273028630,1,cursor,NaN,NaN,NaN,1607266093404,798,518,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",/login
89273028630,1,cursor,NaN,NaN,NaN,1607266093414,798,517,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",/login
89273028630,1,cursor,NaN,NaN,NaN,1607266093437,798,515,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",/login
89273028630,1,cursor,NaN,NaN,NaN,1607266093450,798,514,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",/login
89273028630,1,cursor,NaN,NaN,NaN,1607266093462,798,513,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",/login
89273028630,1,cursor,NaN,NaN,NaN,1607266093481,798,512,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",/login
89273028630,1,cursor,NaN,NaN,NaN,1607266093546,798,511,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",/login
89273028630,1,cursor,NaN,NaN,NaN,1607266093566,798,510,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",/login
89273028630,1,cursor,NaN,NaN,NaN,1607266093584,798,509,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",/login
89273028630,1,cursor,NaN,NaN,NaN,1607266093596,798,508,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",/login
89273028630,1,cursor,NaN,NaN,NaN,1607266093613,798,507,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",/login
89273028630,1,cursor,NaN,NaN,NaN,1607266093735,798,505,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",/login
89273028630,1,cursor,NaN,NaN,NaN,1607266093745,798,503,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",/login
89273028630,1,cursor,NaN,NaN,NaN,1607266093762,797,501,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",/login
89273028630,1,cursor,NaN,NaN,NaN,1607266093778,796,497,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",/login
