user_id,session,action_type,down,up,time,x,y,user_agent,url
89163487248,2,cursor,NaN,NaN,1604408980815,764,400,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408980833,766,395,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408980852,770,386,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408980867,774,381,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408980885,778,374,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408980900,781,372,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408980915,782,372,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408980949,782,371,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408981051,782,370,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408981066,782,370,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408981134,782,370,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408981168,782,373,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408981149,782,371,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408981185,781,373,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408981199,779,375,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408981217,778,379,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408981234,777,382,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408981250,774,387,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408981268,771,390,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408981282,771,390,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408981298,771,392,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408981349,770,392,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,mouse,1604408981620,1604408981826,0.206,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/login
89163487248,2,cursor,NaN,NaN,1604408982915,772,385,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408982932,781,350,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408982948,787,321,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408982965,798,258,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408982983,806,214,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408982999,814,174,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408983051,834,92,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408983085,844,66,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408983101,846,65,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408983165,846,66,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408983181,846,66,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408983231,846,69,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408983282,846,70,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408983347,845,70,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408983365,843,74,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408983381,842,78,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408983397,838,86,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408983414,836,93,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408983432,834,99,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408983447,834,102,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408983480,834,103,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408983564,834,104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,mouse,1604408983746,1604408983960,0.214,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604408984346,1604408984499,0.153,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604408985133,1604408985223,0.09,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604408985681,1604408985823,0.142,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604408985929,1604408986059,0.13,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604408986230,1604408986336,0.106,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604408986858,1604408986974,0.116,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604408987008,1604408987088,0.08,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604408987172,1604408987251,0.079,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604408987410,1604408987489,0.079,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408987988,834,107,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408987996,835,111,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988010,835,116,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988196,829,140,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988233,830,150,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988247,835,153,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988279,844,154,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988316,859,161,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988330,867,163,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988349,877,166,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988381,883,167,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988419,890,173,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988429,891,175,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988446,892,178,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988464,894,180,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988479,896,181,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988495,899,182,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988512,902,184,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988546,910,187,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988564,914,187,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988578,915,187,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988595,916,187,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988627,916,186,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408988662,916,186,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,mouse,1604408988854,1604408989055,0.201,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408989297,915,188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408989314,905,206,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408989369,886,249,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408989382,884,253,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408989398,879,259,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408989447,872,267,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408989463,866,271,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408989479,863,274,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408989495,861,276,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408989511,859,277,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408989528,859,278,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408989561,858,278,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408989595,858,279,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408989612,856,280,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408989695,853,283,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,mouse,1604408989892,1604408990107,0.215,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408990395,853,282,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408990412,854,282,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408990428,855,282,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408990479,855,282,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408990529,854,282,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408990811,854,281,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408990829,855,271,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408990844,858,254,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408990860,858,245,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408990877,858,236,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408990893,858,234,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408990910,858,231,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408990994,858,234,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408991029,858,234,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408991045,858,235,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408991278,850,251,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408991296,847,259,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408991312,846,262,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408991343,844,271,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604408991444,844,270,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,mouse,1604408991682,1604408991897,0.215,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604408993186,1604408993290,0.104,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604408993305,1604408993388,0.083,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604408994043,1604408994142,0.099,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604408994236,1604408994317,0.081,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604408995140,1604408995335,0.195,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604408996511,1604408996612,0.101,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604408997111,1604408997195,0.084,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604408997607,1604408997669,0.062,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604408999041,1604408999141,0.1,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604408999987,1604409000044,0.057,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604409000202,1604409000278,0.076,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604409000653,1604409000730,0.077,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604409000830,1604409000920,0.09,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604409001446,1604409001753,0.307,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604409002961,1604409003044,0.083,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604409003650,1604409003735,0.085,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604409003873,1604409003968,0.095,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604409004502,1604409004613,0.111,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604409005253,1604409005332,0.079,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604409005586,1604409005655,0.069,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604409006894,1604409006999,0.105,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604409007016,1604409007111,0.095,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,key,1604409007495,1604409007558,0.063,NaN,NaN,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604409008302,855,274,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604409008319,869,278,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604409008330,876,280,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604409008437,963,312,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604409008456,970,323,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604409008470,972,330,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604409008487,972,333,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604409008503,972,337,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604409008519,970,342,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604409008537,968,345,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604409008552,966,347,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604409008585,958,360,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604409008602,954,364,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604409008620,950,366,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604409008636,946,367,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604409008659,941,369,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604409008685,924,374,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604409008706,920,375,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604409008719,916,375,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
89163487248,2,cursor,NaN,NaN,1604409008735,912,376,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0,/quest
